Time_data,PUN,PUN_d+1-7,PUN_d+1-14,GAS,GAS_d+1-7,Total_load_f,Total_Load_d+1-7,GiornoSettimana,Ora,holiday
2018-01-30 22:00:00+00:00,48.06,52.66,44.48,18.99,19.51,35875.0,34574.76,1,23,0
2018-01-30 23:00:00+00:00,46.97,49.95,42.38,18.99,19.51,32043.0,31055.16,1,24,0
2018-01-31 00:00:00+00:00,47.17,48.53,43.21,19.01,19.99,28744.0,28516.93,2,1,0
2018-01-31 01:00:00+00:00,44.38,44.8,39.46,19.01,19.99,26966.0,26900.55,2,2,0
2018-01-31 02:00:00+00:00,44.29,43.28,38.35,19.01,19.99,25931.0,26006.76,2,3,0
2018-01-31 03:00:00+00:00,44.28,42.86,36.73,19.01,19.99,25560.0,25899.53,2,4,0
2018-01-31 04:00:00+00:00,45.42,43.01,38.37,19.01,19.99,25903.0,26089.08,2,5,0
2018-01-31 05:00:00+00:00,46.41,44.67,43.16,19.01,19.99,27542.0,27572.39,2,6,0
2018-01-31 06:00:00+00:00,50.09,51.74,48.44,19.01,19.99,32915.0,32993.79,2,7,0
2018-01-31 07:00:00+00:00,57.24,60.87,54.84,19.01,19.99,39834.0,39296.6,2,8,0
2018-01-31 08:00:00+00:00,62.43,72.73,60.42,19.01,19.99,44556.0,43729.99,2,9,0
2018-01-31 09:00:00+00:00,62.37,68.44,55.98,19.01,19.99,46550.0,44811.21,2,10,0
2018-01-31 10:00:00+00:00,56.11,52.42,52.07,19.01,19.99,46147.0,43640.8,2,11,0
2018-01-31 11:00:00+00:00,52.16,51.06,50.22,19.01,19.99,45378.0,42710.29,2,12,0
2018-01-31 12:00:00+00:00,49.45,49.47,48.16,19.01,19.99,43006.0,40352.7,2,13,0
2018-01-31 13:00:00+00:00,49.53,49.09,48.06,19.01,19.99,41875.0,39858.61,2,14,0
2018-01-31 14:00:00+00:00,50.87,51.32,50.73,19.01,19.99,44098.0,41138.1,2,15,0
2018-01-31 15:00:00+00:00,51.45,52.43,50.98,19.01,19.99,45052.0,42035.18,2,16,0
2018-01-31 16:00:00+00:00,58.83,59.99,53.44,19.01,19.99,45842.0,43410.47,2,17,0
2018-01-31 17:00:00+00:00,63.89,74.64,58.75,19.01,19.99,46603.0,45939.89,2,18,0
2018-01-31 18:00:00+00:00,63.02,73.46,56.13,19.01,19.99,47393.0,46143.45,2,19,0
2018-01-31 19:00:00+00:00,57.5,67.71,55.05,19.01,19.99,46479.0,44523.06,2,20,0
2018-01-31 20:00:00+00:00,53.47,55.01,52.89,19.01,19.99,43731.0,41913.96,2,21,0
2018-01-31 21:00:00+00:00,51.12,51.96,50.89,19.01,19.99,40744.0,38611.36,2,22,0
2018-01-31 22:00:00+00:00,48.44,49.25,48.14,19.01,19.99,36719.0,34786.82,2,23,0
2018-01-31 23:00:00+00:00,46.79,44.01,43.76,19.01,19.99,32541.0,31213.38,2,24,0
2018-02-01 00:00:00+00:00,43.05,46.24,43.56,19.62,19.32,29853.0,28777.96,3,1,0
2018-02-01 01:00:00+00:00,39.85,43.39,38.32,19.62,19.32,27901.0,27143.54,3,2,0
2018-02-01 02:00:00+00:00,37.33,42.63,33.46,19.62,19.32,26838.0,26346.04,3,3,0
2018-02-01 03:00:00+00:00,37.5,41.04,34.3,19.62,19.32,26287.0,26245.33,3,4,0
2018-02-01 04:00:00+00:00,37.9,42.23,33.3,19.62,19.32,26379.0,26378.94,3,5,0
2018-02-01 05:00:00+00:00,40.16,43.01,38.33,19.62,19.32,27958.0,27679.58,3,6,0
2018-02-01 06:00:00+00:00,46.45,47.3,44.07,19.62,19.32,33098.0,32757.65,3,7,0
2018-02-01 07:00:00+00:00,51.22,51.27,55.92,19.62,19.32,40072.0,39227.18,3,8,0
2018-02-01 08:00:00+00:00,52.23,57.1,64.59,19.62,19.32,44642.0,43667.49,3,9,0
2018-02-01 09:00:00+00:00,50.05,54.52,58.62,19.62,19.32,46408.0,44879.42,3,10,0
2018-02-01 10:00:00+00:00,49.38,53.76,54.52,19.62,19.32,46093.0,44006.48,3,11,0
2018-02-01 11:00:00+00:00,48.35,51.99,52.96,19.62,19.32,45808.0,43392.78,3,12,0
2018-02-01 12:00:00+00:00,47.43,50.13,47.77,19.62,19.32,42915.0,40872.91,3,13,0
2018-02-01 13:00:00+00:00,46.83,49.2,47.71,19.62,19.32,41716.0,40430.03,3,14,0
2018-02-01 14:00:00+00:00,48.54,48.96,50.86,19.62,19.32,43062.0,41766.49,3,15,0
2018-02-01 15:00:00+00:00,48.9,50.5,55.67,19.62,19.32,44108.0,42628.29,3,16,0
2018-02-01 16:00:00+00:00,50.23,56.42,59.91,19.62,19.32,45065.0,43941.35,3,17,0
2018-02-01 17:00:00+00:00,53.78,67.55,68.91,19.62,19.32,45820.0,45822.48,3,18,0
2018-02-01 18:00:00+00:00,55.94,66.92,69.01,19.62,19.32,47014.0,45949.88,3,19,0
2018-02-01 19:00:00+00:00,54.66,60.61,65.59,19.62,19.32,46024.0,44508.01,3,20,0
2018-02-01 20:00:00+00:00,51.64,54.42,57.1,19.62,19.32,43890.0,41675.88,3,21,0
2018-02-01 21:00:00+00:00,47.57,51.86,52.92,19.62,19.32,40834.0,38619.95,3,22,0
2018-02-01 22:00:00+00:00,44.77,50.04,51.06,19.62,19.32,36594.0,34822.77,3,23,0
2018-02-01 23:00:00+00:00,43.05,43.99,46.98,19.62,19.32,32898.0,31363.64,3,24,0
2018-02-02 00:00:00+00:00,40.89,46.96,43.47,19.53,18.91,29859.0,28609.2,4,1,0
2018-02-02 01:00:00+00:00,38.84,45.2,42.58,19.53,18.91,27953.0,27145.61,4,2,0
2018-02-02 02:00:00+00:00,37.6,42.33,41.72,19.53,18.91,26754.0,26380.5,4,3,0
2018-02-02 03:00:00+00:00,33.35,41.35,41.77,19.53,18.91,26280.0,26056.61,4,4,0
2018-02-02 04:00:00+00:00,37.6,41.35,41.31,19.53,18.91,26423.0,26375.16,4,5,0
2018-02-02 05:00:00+00:00,40.35,41.66,41.5,19.53,18.91,28011.0,27601.31,4,6,0
2018-02-02 06:00:00+00:00,44.64,46.0,48.37,19.53,18.91,33201.0,32683.72,4,7,0
2018-02-02 07:00:00+00:00,53.0,50.65,53.26,19.53,18.91,39717.0,38977.16,4,8,0
2018-02-02 08:00:00+00:00,56.61,52.6,58.39,19.53,18.91,44039.0,43381.28,4,9,0
2018-02-02 09:00:00+00:00,57.73,52.75,56.23,19.53,18.91,45439.0,44875.37,4,10,0
2018-02-02 10:00:00+00:00,56.91,49.98,53.07,19.53,18.91,45084.0,43954.32,4,11,0
2018-02-02 11:00:00+00:00,54.67,46.73,47.19,19.53,18.91,44617.0,43341.59,4,12,0
2018-02-02 12:00:00+00:00,49.79,43.93,45.48,19.53,18.91,42169.0,41020.25,4,13,0
2018-02-02 13:00:00+00:00,49.37,42.9,44.75,19.53,18.91,41099.0,40387.69,4,14,0
2018-02-02 14:00:00+00:00,51.39,44.37,45.57,19.53,18.91,42221.0,41361.16,4,15,0
2018-02-02 15:00:00+00:00,52.41,48.53,51.74,19.53,18.91,43242.0,42025.87,4,16,0
2018-02-02 16:00:00+00:00,52.69,50.89,53.64,19.53,18.91,43995.0,43099.04,4,17,0
2018-02-02 17:00:00+00:00,55.56,54.1,67.7,19.53,18.91,45233.0,45013.83,4,18,0
2018-02-02 18:00:00+00:00,56.69,55.63,71.71,19.53,18.91,46516.0,45178.95,4,19,0
2018-02-02 19:00:00+00:00,57.51,56.29,69.89,19.53,18.91,45529.0,43917.94,4,20,0
2018-02-02 20:00:00+00:00,51.25,54.37,57.38,19.53,18.91,43209.0,40999.1,4,21,0
2018-02-02 21:00:00+00:00,46.36,51.61,53.66,19.53,18.91,40074.0,37875.63,4,22,0
2018-02-02 22:00:00+00:00,44.47,48.74,48.6,19.53,18.91,36240.0,34261.52,4,23,0
2018-02-02 23:00:00+00:00,42.44,45.92,45.52,19.53,18.91,32601.0,31001.65,4,24,0
2018-02-03 00:00:00+00:00,42.63,46.32,38.75,19.18,18.9,28293.0,28662.31,5,1,0
2018-02-03 01:00:00+00:00,39.74,43.66,34.99,19.18,18.9,26484.0,26948.02,5,2,0
2018-02-03 02:00:00+00:00,36.54,42.06,30.0,19.18,18.9,25433.0,26177.83,5,3,0
2018-02-03 03:00:00+00:00,34.07,41.25,27.71,19.18,18.9,24841.0,25529.54,5,4,0
2018-02-03 04:00:00+00:00,33.19,38.69,25.56,19.18,18.9,24767.0,25530.32,5,5,0
2018-02-03 05:00:00+00:00,33.75,40.7,27.68,19.18,18.9,25431.0,26004.04,5,6,0
2018-02-03 06:00:00+00:00,42.01,42.31,28.47,19.18,18.9,27838.0,28544.99,5,7,0
2018-02-03 07:00:00+00:00,47.46,43.46,32.56,19.18,18.9,31397.0,32222.58,5,8,0
2018-02-03 08:00:00+00:00,48.9,47.08,36.13,19.18,18.9,34183.0,34650.96,5,9,0
2018-02-03 09:00:00+00:00,49.82,48.7,44.0,19.18,18.9,36768.0,36352.54,5,10,0
2018-02-03 10:00:00+00:00,48.91,49.15,46.4,19.18,18.9,37397.0,36368.45,5,11,0
2018-02-03 11:00:00+00:00,47.75,48.02,45.54,19.18,18.9,36900.0,35194.56,5,12,0
2018-02-03 12:00:00+00:00,45.97,47.46,43.13,19.18,18.9,34646.0,33358.44,5,13,0
2018-02-03 13:00:00+00:00,43.4,46.65,37.75,19.18,18.9,33071.0,31817.28,5,14,0
2018-02-03 14:00:00+00:00,43.1,46.5,38.58,19.18,18.9,32423.0,31675.9,5,15,0
2018-02-03 15:00:00+00:00,44.1,47.45,43.43,19.18,18.9,32487.0,31952.48,5,16,0
2018-02-03 16:00:00+00:00,47.01,50.29,48.15,19.18,18.9,33398.0,33180.19,5,17,0
2018-02-03 17:00:00+00:00,51.89,52.0,53.34,19.18,18.9,36166.0,36503.79,5,18,0
2018-02-03 18:00:00+00:00,53.12,56.9,51.9,19.18,18.9,38990.0,38193.54,5,19,0
2018-02-03 19:00:00+00:00,54.68,58.81,53.34,19.18,18.9,39072.0,38062.93,5,20,0
2018-02-03 20:00:00+00:00,51.84,55.76,50.41,19.18,18.9,36828.0,35997.85,5,21,0
2018-02-03 21:00:00+00:00,49.27,54.11,49.91,19.18,18.9,33813.0,33220.33,5,22,0
2018-02-03 22:00:00+00:00,44.19,51.12,45.08,19.18,18.9,31010.0,30821.24,5,23,0
2018-02-03 23:00:00+00:00,41.4,46.9,37.0,19.18,18.9,28006.0,28203.56,5,24,0
2018-02-06 00:00:00+00:00,45.4,47.17,44.66,19.64,19.01,28144.0,27832.83,1,1,0
2018-02-06 01:00:00+00:00,42.76,44.38,41.96,19.64,19.01,26322.0,26191.32,1,2,0
2018-02-06 02:00:00+00:00,42.44,44.29,39.5,19.64,19.01,25380.0,25653.49,1,3,0
2018-02-06 03:00:00+00:00,42.38,44.28,40.0,19.64,19.01,25198.0,25372.7,1,4,0
2018-02-06 04:00:00+00:00,42.01,45.42,40.0,19.64,19.01,25554.0,25557.86,1,5,0
2018-02-06 05:00:00+00:00,44.96,46.41,42.73,19.64,19.01,27117.0,26954.9,1,6,0
2018-02-06 06:00:00+00:00,49.27,50.09,50.64,19.64,19.01,32340.0,31992.16,1,7,0
2018-02-06 07:00:00+00:00,56.67,57.24,52.68,19.64,19.01,38700.0,38399.34,1,8,0
2018-02-06 08:00:00+00:00,62.11,62.43,63.64,19.64,19.01,44439.0,42601.08,1,9,0
2018-02-06 09:00:00+00:00,62.08,62.37,54.13,19.64,19.01,46574.0,44233.08,1,10,0
2018-02-06 10:00:00+00:00,58.2,56.11,50.96,19.64,19.01,46927.0,43700.43,1,11,0
2018-02-06 11:00:00+00:00,55.72,52.16,47.43,19.64,19.01,46869.0,43195.97,1,12,0
2018-02-06 12:00:00+00:00,53.45,49.45,46.36,19.64,19.01,44444.0,40866.16,1,13,0
2018-02-06 13:00:00+00:00,52.56,49.53,46.88,19.64,19.01,43341.0,40409.01,1,14,0
2018-02-06 14:00:00+00:00,52.57,50.87,50.98,19.64,19.01,44162.0,41681.89,1,15,0
2018-02-06 15:00:00+00:00,51.74,51.45,52.96,19.64,19.01,44902.0,42280.86,1,16,0
2018-02-06 16:00:00+00:00,55.95,58.83,63.83,19.64,19.01,45523.0,43410.7,1,17,0
2018-02-06 17:00:00+00:00,60.21,63.89,74.97,19.64,19.01,46526.0,45068.15,1,18,0
2018-02-06 18:00:00+00:00,66.73,63.02,75.06,19.64,19.01,47069.0,45281.8,1,19,0
2018-02-06 19:00:00+00:00,63.83,57.5,78.91,19.64,19.01,46100.0,44016.59,1,20,0
2018-02-06 20:00:00+00:00,58.65,53.47,58.42,19.64,19.01,43401.0,41565.14,1,21,0
2018-02-06 21:00:00+00:00,49.31,51.12,53.65,19.64,19.01,39770.0,38539.01,1,22,0
2018-02-06 22:00:00+00:00,48.1,48.44,52.66,19.64,19.01,35484.0,34657.82,1,23,0
2018-02-06 23:00:00+00:00,44.7,46.79,49.95,19.64,19.01,31700.0,31155.74,1,24,0
2018-02-07 00:00:00+00:00,42.95,43.05,48.53,19.42,19.62,28713.0,28289.16,2,1,0
2018-02-07 01:00:00+00:00,39.83,39.85,44.8,19.42,19.62,27129.0,26874.78,2,2,0
2018-02-07 02:00:00+00:00,39.64,37.33,43.28,19.42,19.62,26035.0,26195.5,2,3,0
2018-02-07 03:00:00+00:00,41.02,37.5,42.86,19.42,19.62,25554.0,25940.11,2,4,0
2018-02-07 04:00:00+00:00,40.97,37.9,43.01,19.42,19.62,25933.0,26177.84,2,5,0
2018-02-07 05:00:00+00:00,42.46,40.16,44.67,19.42,19.62,27740.0,27657.41,2,6,0
2018-02-07 06:00:00+00:00,49.35,46.45,51.74,19.42,19.62,32827.0,32769.83,2,7,0
2018-02-07 07:00:00+00:00,59.06,51.22,60.87,19.42,19.62,39609.0,39043.0,2,8,0
2018-02-07 08:00:00+00:00,62.95,52.23,72.73,19.42,19.62,44822.0,43177.79,2,9,0
2018-02-07 09:00:00+00:00,60.04,50.05,68.44,19.42,19.62,47169.0,44707.92,2,10,0
2018-02-07 10:00:00+00:00,55.9,49.38,52.42,19.42,19.62,47297.0,44231.05,2,11,0
2018-02-07 11:00:00+00:00,53.06,48.35,51.06,19.42,19.62,46554.0,43433.44,2,12,0
2018-02-07 12:00:00+00:00,49.7,47.43,49.47,19.42,19.62,43755.0,41323.48,2,13,0
2018-02-07 13:00:00+00:00,49.35,46.83,49.09,19.42,19.62,42998.0,40861.75,2,14,0
2018-02-07 14:00:00+00:00,49.76,48.54,51.32,19.42,19.62,43889.0,41714.01,2,15,0
2018-02-07 15:00:00+00:00,50.74,48.9,52.43,19.42,19.62,44593.0,42396.37,2,16,0
2018-02-07 16:00:00+00:00,55.19,50.23,59.99,19.42,19.62,45502.0,43836.07,2,17,0
2018-02-07 17:00:00+00:00,61.55,53.78,74.64,19.42,19.62,46317.0,45299.36,2,18,0
2018-02-07 18:00:00+00:00,66.39,55.94,73.46,19.42,19.62,47917.0,45469.07,2,19,0
2018-02-07 19:00:00+00:00,66.98,54.66,67.71,19.42,19.62,46655.0,44184.01,2,20,0
2018-02-07 20:00:00+00:00,55.21,51.64,55.01,19.42,19.62,44163.0,41768.66,2,21,0
2018-02-07 21:00:00+00:00,51.99,47.57,51.96,19.42,19.62,40804.0,38593.24,2,22,0
2018-02-07 22:00:00+00:00,50.42,44.77,49.25,19.42,19.62,36376.0,34789.03,2,23,0
2018-02-07 23:00:00+00:00,45.65,43.05,44.01,19.42,19.62,32212.0,31044.03,2,24,0
2018-02-08 00:00:00+00:00,45.6,40.89,46.24,19.88,19.53,28716.0,28536.84,3,1,0
2018-02-08 01:00:00+00:00,43.27,38.84,43.39,19.88,19.53,27167.0,26884.23,3,2,0
2018-02-08 02:00:00+00:00,41.71,37.6,42.63,19.88,19.53,26224.0,26022.67,3,3,0
2018-02-08 03:00:00+00:00,42.85,33.35,41.04,19.88,19.53,25664.0,25781.11,3,4,0
2018-02-08 04:00:00+00:00,41.95,37.6,42.23,19.88,19.53,26112.0,25978.41,3,5,0
2018-02-08 05:00:00+00:00,44.58,40.35,43.01,19.88,19.53,27745.0,27561.25,3,6,0
2018-02-08 06:00:00+00:00,49.96,44.64,47.3,19.88,19.53,32866.0,32630.74,3,7,0
2018-02-08 07:00:00+00:00,63.52,53.0,51.27,19.88,19.53,39259.0,38904.77,3,8,0
2018-02-08 08:00:00+00:00,66.24,56.61,57.1,19.88,19.53,44231.0,43010.02,3,9,0
2018-02-08 09:00:00+00:00,64.39,57.73,54.52,19.88,19.53,46319.0,44282.73,3,10,0
2018-02-08 10:00:00+00:00,63.67,56.91,53.76,19.88,19.53,46291.0,43670.84,3,11,0
2018-02-08 11:00:00+00:00,56.65,54.67,51.99,19.88,19.53,45449.0,43113.06,3,12,0
2018-02-08 12:00:00+00:00,51.21,49.79,50.13,19.88,19.53,43318.0,40697.89,3,13,0
2018-02-08 13:00:00+00:00,50.56,49.37,49.2,19.88,19.53,42825.0,40168.23,3,14,0
2018-02-08 14:00:00+00:00,51.56,51.39,48.96,19.88,19.53,43648.0,41501.57,3,15,0
2018-02-08 15:00:00+00:00,53.83,52.41,50.5,19.88,19.53,44345.0,42456.44,3,16,0
2018-02-08 16:00:00+00:00,57.63,52.69,56.42,19.88,19.53,45342.0,43275.13,3,17,0
2018-02-08 17:00:00+00:00,65.84,55.56,67.55,19.88,19.53,46042.0,44371.61,3,18,0
2018-02-08 18:00:00+00:00,72.33,56.69,66.92,19.88,19.53,47621.0,45283.47,3,19,0
2018-02-08 19:00:00+00:00,72.24,57.51,60.61,19.88,19.53,46460.0,44097.64,3,20,0
2018-02-08 20:00:00+00:00,60.87,51.25,54.42,19.88,19.53,44006.0,41485.94,3,21,0
2018-02-08 21:00:00+00:00,54.13,46.36,51.86,19.88,19.53,40796.0,38336.11,3,22,0
2018-02-08 22:00:00+00:00,53.64,44.47,50.04,19.88,19.53,36335.0,34633.46,3,23,0
2018-02-08 23:00:00+00:00,49.71,42.44,43.99,19.88,19.53,32226.0,30984.13,3,24,0
2018-02-09 00:00:00+00:00,49.12,42.63,46.96,19.39,19.18,29974.0,28458.66,4,1,0
2018-02-09 01:00:00+00:00,48.0,39.74,45.2,19.39,19.18,27734.0,26888.18,4,2,0
2018-02-09 02:00:00+00:00,45.36,36.54,42.33,19.39,19.18,26511.0,26113.34,4,3,0
2018-02-09 03:00:00+00:00,44.63,34.07,41.35,19.39,19.18,25983.0,25880.85,4,4,0
2018-02-09 04:00:00+00:00,45.02,33.19,41.35,19.39,19.18,26189.0,26221.94,4,5,0
2018-02-09 05:00:00+00:00,46.59,33.75,41.66,19.39,19.18,27726.0,27689.26,4,6,0
2018-02-09 06:00:00+00:00,52.14,42.01,46.0,19.39,19.18,32874.0,32574.09,4,7,0
2018-02-09 07:00:00+00:00,54.32,47.46,50.65,19.39,19.18,38955.0,38886.73,4,8,0
2018-02-09 08:00:00+00:00,55.15,48.9,52.6,19.39,19.18,43907.0,43088.46,4,9,0
2018-02-09 09:00:00+00:00,54.75,49.82,52.75,19.39,19.18,46211.0,44408.9,4,10,0
2018-02-09 10:00:00+00:00,53.74,48.91,49.98,19.39,19.18,46688.0,44027.32,4,11,0
2018-02-09 11:00:00+00:00,53.11,47.75,46.73,19.39,19.18,46703.0,43555.46,4,12,0
2018-02-09 12:00:00+00:00,50.81,45.97,43.93,19.39,19.18,44817.0,40972.8,4,13,0
2018-02-09 13:00:00+00:00,48.92,43.4,42.9,19.39,19.18,43597.0,40232.31,4,14,0
2018-02-09 14:00:00+00:00,50.26,43.1,44.37,19.39,19.18,44554.0,41298.06,4,15,0
2018-02-09 15:00:00+00:00,51.6,44.1,48.53,19.39,19.18,45267.0,41852.94,4,16,0
2018-02-09 16:00:00+00:00,54.08,47.01,50.89,19.39,19.18,45592.0,42543.38,4,17,0
2018-02-09 17:00:00+00:00,54.9,51.89,54.1,19.39,19.18,46236.0,43628.81,4,18,0
2018-02-09 18:00:00+00:00,57.59,53.12,55.63,19.39,19.18,47124.0,44432.31,4,19,0
2018-02-09 19:00:00+00:00,58.06,54.68,56.29,19.39,19.18,46137.0,43449.63,4,20,0
2018-02-09 20:00:00+00:00,54.47,51.84,54.37,19.39,19.18,43508.0,40797.58,4,21,0
2018-02-09 21:00:00+00:00,51.58,49.27,51.61,19.39,19.18,40088.0,37488.39,4,22,0
2018-02-09 22:00:00+00:00,50.35,44.19,48.74,19.39,19.18,36148.0,33979.41,4,23,0
2018-02-09 23:00:00+00:00,46.1,41.4,45.92,19.39,19.18,32484.0,30510.22,4,24,0
2018-02-10 00:00:00+00:00,47.11,41.45,46.32,18.68,19.16,29919.0,28381.31,5,1,0
2018-02-10 01:00:00+00:00,44.91,37.1,43.66,18.68,19.16,27693.0,26703.35,5,2,0
2018-02-10 02:00:00+00:00,41.71,35.99,42.06,18.68,19.16,26316.0,25785.48,5,3,0
2018-02-10 03:00:00+00:00,43.04,31.87,41.25,18.68,19.16,25564.0,25479.43,5,4,0
2018-02-10 04:00:00+00:00,43.01,31.81,38.69,18.68,19.16,25378.0,25414.13,5,5,0
2018-02-10 05:00:00+00:00,41.71,31.81,40.7,18.68,19.16,26083.0,25936.71,5,6,0
2018-02-10 06:00:00+00:00,44.02,34.52,42.31,18.68,19.16,28794.0,28407.18,5,7,0
2018-02-10 07:00:00+00:00,47.82,38.57,43.46,18.68,19.16,32074.0,31825.87,5,8,0
2018-02-10 08:00:00+00:00,49.22,41.59,47.08,18.68,19.16,35738.0,34176.93,5,9,0
2018-02-10 09:00:00+00:00,49.35,43.76,48.7,18.68,19.16,38559.0,35915.48,5,10,0
2018-02-10 10:00:00+00:00,48.54,44.31,49.15,18.68,19.16,39365.0,35902.43,5,11,0
2018-02-10 11:00:00+00:00,47.18,43.84,48.02,18.68,19.16,38638.0,35185.85,5,12,0
2018-02-10 12:00:00+00:00,44.87,43.46,47.46,18.68,19.16,36477.0,33458.35,5,13,0
2018-02-10 13:00:00+00:00,41.63,42.33,46.65,18.68,19.16,34640.0,31867.71,5,14,0
2018-02-10 14:00:00+00:00,39.51,43.46,46.5,18.68,19.16,32878.0,31674.93,5,15,0
2018-02-10 15:00:00+00:00,41.1,45.83,47.45,18.68,19.16,32550.0,31896.72,5,16,0
2018-02-10 16:00:00+00:00,44.28,51.38,50.29,18.68,19.16,33145.0,32891.48,5,17,0
2018-02-10 17:00:00+00:00,52.14,57.61,52.0,18.68,19.16,35075.0,35373.45,5,18,0
2018-02-10 18:00:00+00:00,74.69,58.94,56.9,18.68,19.16,38899.0,37886.94,5,19,0
2018-02-10 19:00:00+00:00,74.71,64.97,58.81,18.68,19.16,39743.0,38099.68,5,20,0
2018-02-10 20:00:00+00:00,59.07,64.16,55.76,18.68,19.16,37595.0,35854.95,5,21,0
2018-02-10 21:00:00+00:00,51.11,58.91,54.11,18.68,19.16,34654.0,32924.7,5,22,0
2018-02-10 22:00:00+00:00,45.98,52.38,51.12,18.68,19.16,32095.0,30541.22,5,23,0
2018-02-10 23:00:00+00:00,42.02,47.86,46.9,18.68,19.16,29506.0,27893.45,5,24,0
2018-02-12 00:00:00+00:00,42.35,45.4,44.97,19.31,19.64,24590.0,24586.9,0,1,0
2018-02-12 01:00:00+00:00,40.58,42.76,40.67,19.31,19.64,22750.0,23360.83,0,2,0
2018-02-12 02:00:00+00:00,40.32,42.44,37.7,19.31,19.64,22016.0,22555.02,0,3,0
2018-02-12 03:00:00+00:00,37.3,42.38,36.07,19.31,19.64,21900.0,22510.92,0,4,0
2018-02-12 04:00:00+00:00,38.29,42.01,36.07,19.31,19.64,22364.0,23170.73,0,5,0
2018-02-12 05:00:00+00:00,41.7,44.96,39.3,19.31,19.64,24521.0,25282.6,0,6,0
2018-02-12 06:00:00+00:00,49.23,49.27,47.06,19.31,19.64,30687.0,31134.25,0,7,0
2018-02-12 07:00:00+00:00,54.26,56.67,51.21,19.31,19.64,37775.0,37543.99,0,8,0
2018-02-12 08:00:00+00:00,61.3,62.11,53.99,19.31,19.64,43168.0,42459.56,0,9,0
2018-02-12 09:00:00+00:00,59.1,62.08,54.64,19.31,19.64,45318.0,43887.18,0,10,0
2018-02-12 10:00:00+00:00,54.49,58.2,50.01,19.31,19.64,45195.0,43558.43,0,11,0
2018-02-12 11:00:00+00:00,52.23,55.72,48.79,19.31,19.64,44817.0,43311.55,0,12,0
2018-02-12 12:00:00+00:00,50.97,53.45,46.57,19.31,19.64,42679.0,40905.07,0,13,0
2018-02-12 13:00:00+00:00,47.91,52.56,46.75,19.31,19.64,42161.0,40712.74,0,14,0
2018-02-12 14:00:00+00:00,51.32,52.57,48.35,19.31,19.64,43676.0,41830.3,0,15,0
2018-02-12 15:00:00+00:00,53.24,51.74,49.94,19.31,19.64,44009.0,42552.31,0,16,0
2018-02-12 16:00:00+00:00,54.68,55.95,54.92,19.31,19.64,44526.0,43391.53,0,17,0
2018-02-12 17:00:00+00:00,56.24,60.21,57.88,19.31,19.64,44886.0,44367.76,0,18,0
2018-02-12 18:00:00+00:00,63.17,66.73,60.67,19.31,19.64,46509.0,45267.41,0,19,0
2018-02-12 19:00:00+00:00,65.64,63.83,57.36,19.31,19.64,45769.0,44042.0,0,20,0
2018-02-12 20:00:00+00:00,56.82,58.65,52.85,19.31,19.64,43455.0,41567.14,0,21,0
2018-02-12 21:00:00+00:00,50.58,49.31,50.17,19.31,19.64,40448.0,38472.81,0,22,0
2018-02-12 22:00:00+00:00,51.39,48.1,48.06,19.31,19.64,36079.0,34533.4,0,23,0
2018-02-12 23:00:00+00:00,44.98,44.7,46.97,19.31,19.64,32362.0,31137.25,0,24,0
2018-02-13 00:00:00+00:00,44.35,42.95,47.17,19.34,19.42,29570.0,28284.77,1,1,0
2018-02-13 01:00:00+00:00,42.84,39.83,44.38,19.34,19.42,27505.0,26703.38,1,2,0
2018-02-13 02:00:00+00:00,42.73,39.64,44.29,19.34,19.42,26351.0,25968.45,1,3,0
2018-02-13 03:00:00+00:00,43.26,41.02,44.28,19.34,19.42,25825.0,25805.85,1,4,0
2018-02-13 04:00:00+00:00,43.47,40.97,45.42,19.34,19.42,26061.0,26096.39,1,5,0
2018-02-13 05:00:00+00:00,43.9,42.46,46.41,19.34,19.42,27414.0,27700.24,1,6,0
2018-02-13 06:00:00+00:00,53.56,49.35,50.09,19.34,19.42,32567.0,33103.34,1,7,0
2018-02-13 07:00:00+00:00,57.09,59.06,57.24,19.34,19.42,39250.0,39139.08,1,8,0
2018-02-13 08:00:00+00:00,74.58,62.95,62.43,19.34,19.42,45021.0,43919.12,1,9,0
2018-02-13 09:00:00+00:00,63.25,60.04,62.37,19.34,19.42,46933.0,44999.49,1,10,0
2018-02-13 10:00:00+00:00,53.14,55.9,56.11,19.34,19.42,47013.0,44241.04,1,11,0
2018-02-13 11:00:00+00:00,51.26,53.06,52.16,19.34,19.42,46657.0,43608.34,1,12,0
2018-02-13 12:00:00+00:00,48.19,49.7,49.45,19.34,19.42,44104.0,41254.94,1,13,0
2018-02-13 13:00:00+00:00,47.41,49.35,49.53,19.34,19.42,42683.0,40832.22,1,14,0
2018-02-13 14:00:00+00:00,48.57,49.76,50.87,19.34,19.42,44143.0,42059.19,1,15,0
2018-02-13 15:00:00+00:00,50.0,50.74,51.45,19.34,19.42,45079.0,42702.91,1,16,0
2018-02-13 16:00:00+00:00,60.38,55.19,58.83,19.34,19.42,45807.0,43594.68,1,17,0
2018-02-13 17:00:00+00:00,61.6,61.55,63.89,19.34,19.42,45765.0,44830.97,1,18,0
2018-02-13 18:00:00+00:00,74.4,66.39,63.02,19.34,19.42,47260.0,45995.78,1,19,0
2018-02-13 19:00:00+00:00,64.36,66.98,57.5,19.34,19.42,46741.0,44800.59,1,20,0
